what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1400528277634
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1400528277634
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1400528277635
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1400528277636
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1400528277636
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1400528277636
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1400528277637
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1400528277637
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1400528277637
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1400528277638
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1400528277639
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1400528277639
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1400528277639
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1400528277676
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1400528277676
started,bundle,com.altera.sbtgui.integration,12.1.0.177,"com.altera.sbtgui.integration",1400528277677
started,bundle,com.altera.sbtgui.project,12.1.0.177,"com.altera.sbtgui.project",1400528277677
started,bundle,com.altera.systemconsole,12.1.0.177,"com.altera.systemconsole",1400528277677
started,bundle,com.altera.systemconsole.designs.plugin,12.1.0.177,"com.altera.systemconsole.designs.plugin",1400528277678
started,bundle,com.altera.systemconsole.scripting,12.1.0.177,"com.altera.systemconsole.scripting",1400528277678
started,bundle,com.altera.utilities,12.1.0.177,"com.altera.utilities",1400528277679
os,sysinfo,,,"win32",1400528277681
arch,sysinfo,,,"x86",1400528277681
ws,sysinfo,,,"win32",1400528277681
locale,sysinfo,,,"it_IT",1400528277681
processors,sysinfo,,,"8",1400528277681
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1400528277681
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1400528277681
java.specification.name,sysinfo,,,"Java Platform API Specification",1400528277681
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1400528277681
java.specification.version,sysinfo,,,"1.6",1400528277681
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1400528277681
java.version,sysinfo,,,"1.6.0_23",1400528277681
java.vm.info,sysinfo,,,"mixed mode",1400528277681
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1400528277681
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1400528277681
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1400528277681
java.vm.specification.version,sysinfo,,,"1.0",1400528277681
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1400528277681
java.vm.version,sysinfo,,,"19.0-b09",1400528277681
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1400528277771
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1400528278962
started,bundle,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch",1400528279241
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400528387572
started,bundle,com.altera.sbtgui.core,12.1.0.177,"com.altera.sbtgui.core",1400528415915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400528415924
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400528416601
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1400528416801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400528418141
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1400528419444
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1400528419770
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1400528419770
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1400528419808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400528420958
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1400528421942
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1400528422457
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1400528423611
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400528425517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400528428422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400528434425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400528465283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400528471155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400528474188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400528571076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400528571645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400528592093
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400528593304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400528607098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400528609990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400528610865
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400528611446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400528612929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400528616110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400528621985
