what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400236733346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400236737873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400236741949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400236755382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400236761863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400236764597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400236772627
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400236773656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400236775264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400236778606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400236783148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400236784823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400236786568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400236796312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400236797405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400237110119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400237127148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400237127504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400237255452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400237918539
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400237923002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400237933628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400237934706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400237935981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400243815670
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1400245016717
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1400245016718
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1400245016730
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1400245016730
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1400245016731
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1400245016732
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1400245016733
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1400245016744
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1400245016744
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1400245016756
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1400245016762
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1400245016787
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1400245016798
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1400245016805
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1400245016805
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1400245016819
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1400245016832
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1400245016865
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1400245016865
