what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405020582570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405020603376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1405020609737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405020611332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1405020691268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405020693355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1405020698778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405020699976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1405020706167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405020707595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405020711483
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1405020723831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020725544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020726958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020732421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020732436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020734143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020739165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020740826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020742571
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1405020745143
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1405020747624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405020754790
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1405020755075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020756670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020758924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020760049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020762854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020766543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020767622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020769579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020862374
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1405020863995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020872184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020873021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020874443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020877223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020877614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020921743
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1405020930199
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1405020930250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020937598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020951014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405020951881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405021008355
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1405021012118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405021033299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405021036799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405021038535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405021058023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405021063543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405021341150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405021342134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405021356635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405021356705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405021359751
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1405021360314
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1405021360332
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1405021362371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405021365938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405022412925
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1405022414153
