what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546786129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546799506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1403546801919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1403546802443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546803150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546805379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546805966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546822009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546830784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546856356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546868348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546875074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403546884161
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1403546885094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546889320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546897484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546899548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546904094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546911488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546914885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546917076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546917904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546922393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546925677
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1403546925682
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1403546926371
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1403546934401
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1403546935104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403546939475
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1403546940250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546942197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403546944743
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1403546944750
