what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259535233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259535731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259535845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259536854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259549537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259550762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259607356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259638449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259657815
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400259657847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259688666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259712375
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400259726653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259729049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259730116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259732115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259738866
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400259738889
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1400259740463
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400259743065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259744418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259745968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259748127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259748896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259749805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259850617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259851935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259854911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259856203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259858292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259859349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259861790
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400259865226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400259870999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400259877393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400259881324
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400259893755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259895329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259899575
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1400259900991
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400259903443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259905727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259906897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259907562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259949620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259950483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259951296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400259957610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260002455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260020177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260031930
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400260037247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260052696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260072960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260074083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260094920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1400260110233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400260115399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400260121013
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400260121687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260122838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260124703
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400260124716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260125637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260125652
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400260132098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260135449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260138425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260146727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260218121
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400260224448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260251547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260414653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260441753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260518023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400260539354
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400260552071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260553583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260556390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260559895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260560864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260561524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260668756
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400260671090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400260672862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260676198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260735729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260743716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400260749215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400260753636
